sample,fastq_1,fastq_2,replicate,antibody,control,control_replicate
ENCSR524MPL,https://www.encodeproject.org/files/ENCFF783YYZ/@@download/ENCFF783YYZ.fastq.gz,,1,H3K27ac,ENCSR613JAK,1
ENCSR524MPL,https://www.encodeproject.org/files/ENCFF810NXD/@@download/ENCFF810NXD.fastq.gz,,1,H3K27ac,ENCSR613JAK,1
ENCSR524MPL,https://www.encodeproject.org/files/ENCFF821RSS/@@download/ENCFF821RSS.fastq.gz,,1,H3K27ac,ENCSR613JAK,1
ENCSR524MPL,https://www.encodeproject.org/files/ENCFF215JOA/@@download/ENCFF215JOA.fastq.gz,,1,H3K27ac,ENCSR613JAK,1
ENCSR524MPL,https://www.encodeproject.org/files/ENCFF248SFI/@@download/ENCFF248SFI.fastq.gz,,1,H3K27ac,ENCSR613JAK,1
ENCSR524MPL,https://www.encodeproject.org/files/ENCFF320JEV/@@download/ENCFF320JEV.fastq.gz,,1,H3K27ac,ENCSR613JAK,1
ENCSR524MPL,https://www.encodeproject.org/files/ENCFF467IAB/@@download/ENCFF467IAB.fastq.gz,,1,H3K27ac,ENCSR613JAK,1
ENCSR526RGE,https://www.encodeproject.org/files/ENCFF077YQD/@@download/ENCFF077YQD.fastq.gz,,1,H3K27ac,ENCSR704JMY,1
ENCSR526RGE,https://www.encodeproject.org/files/ENCFF200MUG/@@download/ENCFF200MUG.fastq.gz,,1,H3K27ac,ENCSR704JMY,1
ENCSR526RGE,https://www.encodeproject.org/files/ENCFF385NML/@@download/ENCFF385NML.fastq.gz,,1,H3K27ac,ENCSR704JMY,1
ENCSR526RGE,https://www.encodeproject.org/files/ENCFF744CAZ/@@download/ENCFF744CAZ.fastq.gz,,1,H3K27ac,ENCSR704JMY,1
ENCSR531VWS,https://www.encodeproject.org/files/ENCFF415SDR/@@download/ENCFF415SDR.fastq.gz,,1,H3K27ac,ENCSR465UAX,1
ENCSR531VWS,https://www.encodeproject.org/files/ENCFF781OUQ/@@download/ENCFF781OUQ.fastq.gz,,1,H3K27ac,ENCSR465UAX,1
ENCSR531VWS,https://www.encodeproject.org/files/ENCFF865TIV/@@download/ENCFF865TIV.fastq.gz,,1,H3K27ac,ENCSR465UAX,1
ENCSR531VWS,https://www.encodeproject.org/files/ENCFF995LRI/@@download/ENCFF995LRI.fastq.gz,,1,H3K27ac,ENCSR465UAX,1
ENCSR532SRK,https://www.encodeproject.org/files/ENCFF142GFT/@@download/ENCFF142GFT.fastq.gz,,1,H3K27ac,ENCSR058XPK,1
ENCSR532SRK,https://www.encodeproject.org/files/ENCFF412EXJ/@@download/ENCFF412EXJ.fastq.gz,,1,H3K27ac,ENCSR058XPK,1
ENCSR532SRK,https://www.encodeproject.org/files/ENCFF413ZDE/@@download/ENCFF413ZDE.fastq.gz,,1,H3K27ac,ENCSR058XPK,1
ENCSR532SRK,https://www.encodeproject.org/files/ENCFF479WXV/@@download/ENCFF479WXV.fastq.gz,,1,H3K27ac,ENCSR058XPK,1
ENCSR532SRK,https://www.encodeproject.org/files/ENCFF600TXC/@@download/ENCFF600TXC.fastq.gz,,1,H3K27ac,ENCSR058XPK,1
ENCSR532SRK,https://www.encodeproject.org/files/ENCFF787EFK/@@download/ENCFF787EFK.fastq.gz,,1,H3K27ac,ENCSR058XPK,1
ENCSR532SRK,https://www.encodeproject.org/files/ENCFF832CEU/@@download/ENCFF832CEU.fastq.gz,,1,H3K27ac,ENCSR058XPK,1
ENCSR532SRK,https://www.encodeproject.org/files/ENCFF870ZCZ/@@download/ENCFF870ZCZ.fastq.gz,,1,H3K27ac,ENCSR058XPK,1
ENCSR532SRK,https://www.encodeproject.org/files/ENCFF036CKB/@@download/ENCFF036CKB.fastq.gz,,1,H3K27ac,ENCSR058XPK,1
ENCSR532SRK,https://www.encodeproject.org/files/ENCFF436YWS/@@download/ENCFF436YWS.fastq.gz,,1,H3K27ac,ENCSR058XPK,1
ENCSR532SRK,https://www.encodeproject.org/files/ENCFF490FIG/@@download/ENCFF490FIG.fastq.gz,,1,H3K27ac,ENCSR058XPK,1
ENCSR532SRK,https://www.encodeproject.org/files/ENCFF651LIC/@@download/ENCFF651LIC.fastq.gz,,1,H3K27ac,ENCSR058XPK,1
ENCSR535GFO,https://www.encodeproject.org/files/ENCFF482NDH/@@download/ENCFF482NDH.fastq.gz,,1,H3K27ac,ENCSR819JOI,1
ENCSR535GFO,https://www.encodeproject.org/files/ENCFF489IJG/@@download/ENCFF489IJG.fastq.gz,,1,H3K27ac,ENCSR819JOI,1
ENCSR535GFO,https://www.encodeproject.org/files/ENCFF068FUW/@@download/ENCFF068FUW.fastq.gz,,2,H3K27ac,ENCSR819JOI,2
ENCSR535GFO,https://www.encodeproject.org/files/ENCFF147IPQ/@@download/ENCFF147IPQ.fastq.gz,,2,H3K27ac,ENCSR819JOI,2
ENCSR540ADS,https://www.encodeproject.org/files/ENCFF991PYU/@@download/ENCFF991PYU.fastq.gz,,1,H3K27ac,ENCSR061VJM,1
ENCSR540KQC,https://www.encodeproject.org/files/ENCFF606OQS/@@download/ENCFF606OQS.fastq.gz,https://www.encodeproject.org/files/ENCFF156NAI/@@download/ENCFF156NAI.fastq.gz,1,H3K27ac,ENCSR201VAH,1
ENCSR540KQC,https://www.encodeproject.org/files/ENCFF762FYK/@@download/ENCFF762FYK.fastq.gz,https://www.encodeproject.org/files/ENCFF241OCC/@@download/ENCFF241OCC.fastq.gz,2,H3K27ac,ENCSR201VAH,1
ENCSR543CPW,https://www.encodeproject.org/files/ENCFF349RCJ/@@download/ENCFF349RCJ.fastq.gz,,1,H3K27ac,ENCSR687YOP,1
ENCSR543CPW,https://www.encodeproject.org/files/ENCFF668PTO/@@download/ENCFF668PTO.fastq.gz,,1,H3K27ac,ENCSR687YOP,1
ENCSR543CPW,https://www.encodeproject.org/files/ENCFF684LMP/@@download/ENCFF684LMP.fastq.gz,,1,H3K27ac,ENCSR687YOP,1
ENCSR543ZVZ,https://www.encodeproject.org/files/ENCFF898WZH/@@download/ENCFF898WZH.fastq.gz,,1,H3K27ac,ENCSR872BBM,1
ENCSR543ZVZ,https://www.encodeproject.org/files/ENCFF515KIN/@@download/ENCFF515KIN.fastq.gz,,2,H3K27ac,ENCSR872BBM,2
ENCSR543ZVZ,https://www.encodeproject.org/files/ENCFF090HXB/@@download/ENCFF090HXB.fastq.gz,,3,H3K27ac,ENCSR872BBM,3
ENCSR546SDM,https://www.encodeproject.org/files/ENCFF288DIQ/@@download/ENCFF288DIQ.fastq.gz,,1,H3K27ac,ENCSR023HXE,2
ENCSR546SDM,https://www.encodeproject.org/files/ENCFF395JFP/@@download/ENCFF395JFP.fastq.gz,,1,H3K27ac,ENCSR023HXE,2
ENCSR549ZDH,https://www.encodeproject.org/files/ENCFF185BVS/@@download/ENCFF185BVS.fastq.gz,,1,H3K27ac,ENCSR534WQA,1
ENCSR549ZDH,https://www.encodeproject.org/files/ENCFF437BLJ/@@download/ENCFF437BLJ.fastq.gz,,1,H3K27ac,ENCSR534WQA,1
ENCSR549ZDH,https://www.encodeproject.org/files/ENCFF449WXH/@@download/ENCFF449WXH.fastq.gz,,1,H3K27ac,ENCSR534WQA,1
ENCSR549ZDH,https://www.encodeproject.org/files/ENCFF608HEO/@@download/ENCFF608HEO.fastq.gz,,1,H3K27ac,ENCSR534WQA,1
ENCSR549ZDH,https://www.encodeproject.org/files/ENCFF360BGQ/@@download/ENCFF360BGQ.fastq.gz,,1,H3K27ac,ENCSR534WQA,1
ENCSR549ZDH,https://www.encodeproject.org/files/ENCFF547WBV/@@download/ENCFF547WBV.fastq.gz,,1,H3K27ac,ENCSR534WQA,1
ENCSR549ZDH,https://www.encodeproject.org/files/ENCFF760IJT/@@download/ENCFF760IJT.fastq.gz,,1,H3K27ac,ENCSR534WQA,1
ENCSR549ZDH,https://www.encodeproject.org/files/ENCFF924WBA/@@download/ENCFF924WBA.fastq.gz,,1,H3K27ac,ENCSR534WQA,1
ENCSR550WUX,https://www.encodeproject.org/files/ENCFF906WKZ/@@download/ENCFF906WKZ.fastq.gz,,1,H3K27ac,ENCSR577BCL,1
ENCSR554HDT,https://www.encodeproject.org/files/ENCFF173EVP/@@download/ENCFF173EVP.fastq.gz,,1,H3K27ac,ENCSR535VLV,1
ENCSR554HDT,https://www.encodeproject.org/files/ENCFF268FFA/@@download/ENCFF268FFA.fastq.gz,,1,H3K27ac,ENCSR535VLV,1
ENCSR554HDT,https://www.encodeproject.org/files/ENCFF519OHO/@@download/ENCFF519OHO.fastq.gz,,1,H3K27ac,ENCSR535VLV,1
ENCSR554HDT,https://www.encodeproject.org/files/ENCFF922DWE/@@download/ENCFF922DWE.fastq.gz,,1,H3K27ac,ENCSR535VLV,1
ENCSR554HDT,https://www.encodeproject.org/files/ENCFF623ZQN/@@download/ENCFF623ZQN.fastq.gz,,1,H3K27ac,ENCSR535VLV,1
ENCSR554HDT,https://www.encodeproject.org/files/ENCFF640KJX/@@download/ENCFF640KJX.fastq.gz,,1,H3K27ac,ENCSR535VLV,1
ENCSR554HDT,https://www.encodeproject.org/files/ENCFF882CDR/@@download/ENCFF882CDR.fastq.gz,,1,H3K27ac,ENCSR535VLV,1
ENCSR554HDT,https://www.encodeproject.org/files/ENCFF983CAE/@@download/ENCFF983CAE.fastq.gz,,1,H3K27ac,ENCSR535VLV,1
ENCSR555HJT,https://www.encodeproject.org/files/ENCFF791NGT/@@download/ENCFF791NGT.fastq.gz,,1,H3K27ac,ENCSR739QEI,1
ENCSR555HJT,https://www.encodeproject.org/files/ENCFF836GXC/@@download/ENCFF836GXC.fastq.gz,,1,H3K27ac,ENCSR739QEI,1
ENCSR555HJT,https://www.encodeproject.org/files/ENCFF884CXC/@@download/ENCFF884CXC.fastq.gz,,1,H3K27ac,ENCSR739QEI,1
ENCSR555HJT,https://www.encodeproject.org/files/ENCFF911MDY/@@download/ENCFF911MDY.fastq.gz,,1,H3K27ac,ENCSR739QEI,1
ENCSR555HJT,https://www.encodeproject.org/files/ENCFF065CVA/@@download/ENCFF065CVA.fastq.gz,,1,H3K27ac,ENCSR739QEI,1
ENCSR555HJT,https://www.encodeproject.org/files/ENCFF514HWS/@@download/ENCFF514HWS.fastq.gz,,1,H3K27ac,ENCSR739QEI,1
ENCSR555HJT,https://www.encodeproject.org/files/ENCFF865ZYN/@@download/ENCFF865ZYN.fastq.gz,,1,H3K27ac,ENCSR739QEI,1
ENCSR555HJT,https://www.encodeproject.org/files/ENCFF901NND/@@download/ENCFF901NND.fastq.gz,,1,H3K27ac,ENCSR739QEI,1
ENCSR557DFM,https://www.encodeproject.org/files/ENCFF050SFL/@@download/ENCFF050SFL.fastq.gz,,1,H3K27ac,ENCSR694AEQ,1
ENCSR560BEL,https://www.encodeproject.org/files/ENCFF243AKT/@@download/ENCFF243AKT.fastq.gz,,1,H3K27ac,ENCSR111ZAD,1
ENCSR560BEL,https://www.encodeproject.org/files/ENCFF340OUS/@@download/ENCFF340OUS.fastq.gz,,1,H3K27ac,ENCSR111ZAD,1
ENCSR560BEL,https://www.encodeproject.org/files/ENCFF369XDE/@@download/ENCFF369XDE.fastq.gz,,1,H3K27ac,ENCSR111ZAD,1
ENCSR560BEL,https://www.encodeproject.org/files/ENCFF861MFF/@@download/ENCFF861MFF.fastq.gz,,1,H3K27ac,ENCSR111ZAD,1
ENCSR561KOM,https://www.encodeproject.org/files/ENCFF017MGJ/@@download/ENCFF017MGJ.fastq.gz,,1,H3K27ac,ENCSR074WNF,1
ENCSR561KOM,https://www.encodeproject.org/files/ENCFF416ZFL/@@download/ENCFF416ZFL.fastq.gz,,1,H3K27ac,ENCSR074WNF,1
ENCSR561VNL,https://www.encodeproject.org/files/ENCFF084ATK/@@download/ENCFF084ATK.fastq.gz,,1,H3K27ac,ENCSR261PLD,1
ENCSR561VNL,https://www.encodeproject.org/files/ENCFF322FIO/@@download/ENCFF322FIO.fastq.gz,,1,H3K27ac,ENCSR261PLD,1
ENCSR561VNL,https://www.encodeproject.org/files/ENCFF779EVG/@@download/ENCFF779EVG.fastq.gz,,1,H3K27ac,ENCSR261PLD,1
ENCSR561VNL,https://www.encodeproject.org/files/ENCFF941MIA/@@download/ENCFF941MIA.fastq.gz,,1,H3K27ac,ENCSR261PLD,1
ENCSR561VNL,https://www.encodeproject.org/files/ENCFF223NSQ/@@download/ENCFF223NSQ.fastq.gz,,1,H3K27ac,ENCSR261PLD,1
ENCSR561VNL,https://www.encodeproject.org/files/ENCFF450GIA/@@download/ENCFF450GIA.fastq.gz,,1,H3K27ac,ENCSR261PLD,1
ENCSR561VNL,https://www.encodeproject.org/files/ENCFF773CIV/@@download/ENCFF773CIV.fastq.gz,,1,H3K27ac,ENCSR261PLD,1
ENCSR561VNL,https://www.encodeproject.org/files/ENCFF776JFF/@@download/ENCFF776JFF.fastq.gz,,1,H3K27ac,ENCSR261PLD,1
ENCSR561YSH,https://www.encodeproject.org/files/ENCFF375GAE/@@download/ENCFF375GAE.fastq.gz,,1,H3K27ac,ENCSR574WQE,1
ENCSR564IGJ,https://www.encodeproject.org/files/ENCFF058ORR/@@download/ENCFF058ORR.fastq.gz,https://www.encodeproject.org/files/ENCFF400KBR/@@download/ENCFF400KBR.fastq.gz,1,H3K27ac,ENCSR185OHN,1
ENCSR564IGJ,https://www.encodeproject.org/files/ENCFF979ZVI/@@download/ENCFF979ZVI.fastq.gz,https://www.encodeproject.org/files/ENCFF078ZJJ/@@download/ENCFF078ZJJ.fastq.gz,2,H3K27ac,ENCSR185OHN,2
ENCSR564WJA,https://www.encodeproject.org/files/ENCFF121CDZ/@@download/ENCFF121CDZ.fastq.gz,,1,H3K27ac,ENCSR955OYW,1
ENCSR564WJA,https://www.encodeproject.org/files/ENCFF235AXZ/@@download/ENCFF235AXZ.fastq.gz,,1,H3K27ac,ENCSR955OYW,1
ENCSR564WJA,https://www.encodeproject.org/files/ENCFF808LUK/@@download/ENCFF808LUK.fastq.gz,,1,H3K27ac,ENCSR955OYW,1
ENCSR564WJA,https://www.encodeproject.org/files/ENCFF879ZCL/@@download/ENCFF879ZCL.fastq.gz,,1,H3K27ac,ENCSR955OYW,1
ENCSR564WJA,https://www.encodeproject.org/files/ENCFF453JRN/@@download/ENCFF453JRN.fastq.gz,,1,H3K27ac,ENCSR955OYW,1
ENCSR564WJA,https://www.encodeproject.org/files/ENCFF519TMX/@@download/ENCFF519TMX.fastq.gz,,1,H3K27ac,ENCSR955OYW,1
ENCSR564WJA,https://www.encodeproject.org/files/ENCFF740RUL/@@download/ENCFF740RUL.fastq.gz,,1,H3K27ac,ENCSR955OYW,1
ENCSR564WJA,https://www.encodeproject.org/files/ENCFF805XNT/@@download/ENCFF805XNT.fastq.gz,,1,H3K27ac,ENCSR955OYW,1
ENCSR569IBY,https://www.encodeproject.org/files/ENCFF767ZJC/@@download/ENCFF767ZJC.fastq.gz,,1,H3K27ac,ENCSR317VER,1
ENCSR569IBY,https://www.encodeproject.org/files/ENCFF491HHW/@@download/ENCFF491HHW.fastq.gz,,2,H3K27ac,ENCSR317VER,2
ENCSR569IBY,https://www.encodeproject.org/files/ENCFF945TBK/@@download/ENCFF945TBK.fastq.gz,,3,H3K27ac,ENCSR317VER,3
ENCSR577GVS,https://www.encodeproject.org/files/ENCFF738RYO/@@download/ENCFF738RYO.fastq.gz,,1,H3K27ac,ENCSR831CKP,1
ENCSR577GVS,https://www.encodeproject.org/files/ENCFF952ZBM/@@download/ENCFF952ZBM.fastq.gz,,1,H3K27ac,ENCSR831CKP,1
ENCSR579YLO,https://www.encodeproject.org/files/ENCFF217DQV/@@download/ENCFF217DQV.fastq.gz,,1,H3K27ac,ENCSR563EFJ,1
ENCSR579YLO,https://www.encodeproject.org/files/ENCFF289TNM/@@download/ENCFF289TNM.fastq.gz,,1,H3K27ac,ENCSR563EFJ,1
ENCSR581KPP,https://www.encodeproject.org/files/ENCFF382WOO/@@download/ENCFF382WOO.fastq.gz,,1,H3K27ac,ENCSR772LYM,1
ENCSR581KPP,https://www.encodeproject.org/files/ENCFF790DUR/@@download/ENCFF790DUR.fastq.gz,,1,H3K27ac,ENCSR772LYM,1
ENCSR581KPP,https://www.encodeproject.org/files/ENCFF861OPA/@@download/ENCFF861OPA.fastq.gz,,1,H3K27ac,ENCSR772LYM,1
ENCSR581KPP,https://www.encodeproject.org/files/ENCFF882LAK/@@download/ENCFF882LAK.fastq.gz,,1,H3K27ac,ENCSR772LYM,1
ENCSR581KPP,https://www.encodeproject.org/files/ENCFF280EIY/@@download/ENCFF280EIY.fastq.gz,,1,H3K27ac,ENCSR772LYM,1
ENCSR581KPP,https://www.encodeproject.org/files/ENCFF422YFJ/@@download/ENCFF422YFJ.fastq.gz,,1,H3K27ac,ENCSR772LYM,1
ENCSR581KPP,https://www.encodeproject.org/files/ENCFF494SYJ/@@download/ENCFF494SYJ.fastq.gz,,1,H3K27ac,ENCSR772LYM,1
ENCSR581KPP,https://www.encodeproject.org/files/ENCFF513ZDU/@@download/ENCFF513ZDU.fastq.gz,,1,H3K27ac,ENCSR772LYM,1
ENCSR582UTE,https://www.encodeproject.org/files/ENCFF282DOJ/@@download/ENCFF282DOJ.fastq.gz,,1,H3K27ac,ENCSR975PED,1
ENCSR593INW,https://www.encodeproject.org/files/ENCFF182FPX/@@download/ENCFF182FPX.fastq.gz,,1,H3K27ac,ENCSR803JPO,1
ENCSR593INW,https://www.encodeproject.org/files/ENCFF472SZN/@@download/ENCFF472SZN.fastq.gz,,1,H3K27ac,ENCSR803JPO,1
ENCSR593INW,https://www.encodeproject.org/files/ENCFF707OJX/@@download/ENCFF707OJX.fastq.gz,,1,H3K27ac,ENCSR803JPO,1
ENCSR593INW,https://www.encodeproject.org/files/ENCFF986ZAV/@@download/ENCFF986ZAV.fastq.gz,,1,H3K27ac,ENCSR803JPO,1
ENCSR593INW,https://www.encodeproject.org/files/ENCFF217IJW/@@download/ENCFF217IJW.fastq.gz,,1,H3K27ac,ENCSR803JPO,1
ENCSR593INW,https://www.encodeproject.org/files/ENCFF869PEP/@@download/ENCFF869PEP.fastq.gz,,1,H3K27ac,ENCSR803JPO,1
ENCSR593INW,https://www.encodeproject.org/files/ENCFF118GIP/@@download/ENCFF118GIP.fastq.gz,,2,H3K27ac,ENCSR803JPO,2
ENCSR593INW,https://www.encodeproject.org/files/ENCFF133JDR/@@download/ENCFF133JDR.fastq.gz,,2,H3K27ac,ENCSR803JPO,2
ENCSR593INW,https://www.encodeproject.org/files/ENCFF753OIX/@@download/ENCFF753OIX.fastq.gz,,2,H3K27ac,ENCSR803JPO,2
ENCSR593INW,https://www.encodeproject.org/files/ENCFF800EUJ/@@download/ENCFF800EUJ.fastq.gz,,2,H3K27ac,ENCSR803JPO,2
ENCSR593INW,https://www.encodeproject.org/files/ENCFF038GOC/@@download/ENCFF038GOC.fastq.gz,,2,H3K27ac,ENCSR803JPO,2
ENCSR593INW,https://www.encodeproject.org/files/ENCFF420QFH/@@download/ENCFF420QFH.fastq.gz,,2,H3K27ac,ENCSR803JPO,2
ENCSR593INW,https://www.encodeproject.org/files/ENCFF440LEQ/@@download/ENCFF440LEQ.fastq.gz,,2,H3K27ac,ENCSR803JPO,2
ENCSR593INW,https://www.encodeproject.org/files/ENCFF758QZC/@@download/ENCFF758QZC.fastq.gz,,2,H3K27ac,ENCSR803JPO,2
ENCSR593KDJ,https://www.encodeproject.org/files/ENCFF231NGE/@@download/ENCFF231NGE.fastq.gz,,1,H3K27ac,ENCSR195BZZ,1
ENCSR593KDJ,https://www.encodeproject.org/files/ENCFF996SHZ/@@download/ENCFF996SHZ.fastq.gz,,1,H3K27ac,ENCSR195BZZ,1
ENCSR596PFU,https://www.encodeproject.org/files/ENCFF015KLH/@@download/ENCFF015KLH.fastq.gz,,1,H3K27ac,ENCSR099LGH,1
ENCSR597BWL,https://www.encodeproject.org/files/ENCFF570KZO/@@download/ENCFF570KZO.fastq.gz,,1,H3K27ac,ENCSR777VQP,1
ENCSR597BWL,https://www.encodeproject.org/files/ENCFF176GZS/@@download/ENCFF176GZS.fastq.gz,,2,H3K27ac,ENCSR777VQP,1
ENCSR597RXN,https://www.encodeproject.org/files/ENCFF002QXP/@@download/ENCFF002QXP.fastq.gz,,1,H3K27ac,ENCSR770XRC,1
ENCSR597RXN,https://www.encodeproject.org/files/ENCFF083MEO/@@download/ENCFF083MEO.fastq.gz,,1,H3K27ac,ENCSR770XRC,1
ENCSR597RXN,https://www.encodeproject.org/files/ENCFF308JUI/@@download/ENCFF308JUI.fastq.gz,,1,H3K27ac,ENCSR770XRC,1
ENCSR597RXN,https://www.encodeproject.org/files/ENCFF636NDQ/@@download/ENCFF636NDQ.fastq.gz,,1,H3K27ac,ENCSR770XRC,1
ENCSR597RXN,https://www.encodeproject.org/files/ENCFF246KCJ/@@download/ENCFF246KCJ.fastq.gz,,1,H3K27ac,ENCSR770XRC,1
ENCSR597RXN,https://www.encodeproject.org/files/ENCFF501CPG/@@download/ENCFF501CPG.fastq.gz,,1,H3K27ac,ENCSR770XRC,1
ENCSR597RXN,https://www.encodeproject.org/files/ENCFF750UUN/@@download/ENCFF750UUN.fastq.gz,,1,H3K27ac,ENCSR770XRC,1
ENCSR597RXN,https://www.encodeproject.org/files/ENCFF882LDN/@@download/ENCFF882LDN.fastq.gz,,1,H3K27ac,ENCSR770XRC,1
ENCSR597RXN,https://www.encodeproject.org/files/ENCFF245OPZ/@@download/ENCFF245OPZ.fastq.gz,,1,H3K27ac,ENCSR770XRC,1
ENCSR597RXN,https://www.encodeproject.org/files/ENCFF276HPX/@@download/ENCFF276HPX.fastq.gz,,1,H3K27ac,ENCSR770XRC,1
ENCSR597RXN,https://www.encodeproject.org/files/ENCFF379IXP/@@download/ENCFF379IXP.fastq.gz,,1,H3K27ac,ENCSR770XRC,1
ENCSR597RXN,https://www.encodeproject.org/files/ENCFF516CUI/@@download/ENCFF516CUI.fastq.gz,,1,H3K27ac,ENCSR770XRC,1
ENCSR597UDW,https://www.encodeproject.org/files/ENCFF590TMQ/@@download/ENCFF590TMQ.fastq.gz,https://www.encodeproject.org/files/ENCFF171NOW/@@download/ENCFF171NOW.fastq.gz,1,H3K27ac,ENCSR569IIN,1
ENCSR597UDW,https://www.encodeproject.org/files/ENCFF606DIN/@@download/ENCFF606DIN.fastq.gz,,1,H3K27ac,ENCSR569IIN,1
ENCSR597UDW,https://www.encodeproject.org/files/ENCFF002AUX/@@download/ENCFF002AUX.fastq.gz,,2,H3K27ac,ENCSR569IIN,2
ENCSR597ULV,https://www.encodeproject.org/files/ENCFF704XKC/@@download/ENCFF704XKC.fastq.gz,https://www.encodeproject.org/files/ENCFF707CNX/@@download/ENCFF707CNX.fastq.gz,1,H3K27ac,ENCSR716BTZ,1
ENCSR597ULV,https://www.encodeproject.org/files/ENCFF437EXK/@@download/ENCFF437EXK.fastq.gz,https://www.encodeproject.org/files/ENCFF455NHN/@@download/ENCFF455NHN.fastq.gz,2,H3K27ac,ENCSR716BTZ,2
ENCSR600TOW,https://www.encodeproject.org/files/ENCFF471AGX/@@download/ENCFF471AGX.fastq.gz,,1,H3K27ac,ENCSR343GIV,1
ENCSR600TOW,https://www.encodeproject.org/files/ENCFF900HAH/@@download/ENCFF900HAH.fastq.gz,,1,H3K27ac,ENCSR343GIV,1
ENCSR600TOW,https://www.encodeproject.org/files/ENCFF492SQJ/@@download/ENCFF492SQJ.fastq.gz,,1,H3K27ac,ENCSR343GIV,1
ENCSR600TOW,https://www.encodeproject.org/files/ENCFF716IXG/@@download/ENCFF716IXG.fastq.gz,,1,H3K27ac,ENCSR343GIV,1
ENCSR601VHO,https://www.encodeproject.org/files/ENCFF623DCA/@@download/ENCFF623DCA.fastq.gz,,1,H3K27ac,ENCSR138WRC,1
ENCSR601VHO,https://www.encodeproject.org/files/ENCFF916IPS/@@download/ENCFF916IPS.fastq.gz,,1,H3K27ac,ENCSR138WRC,1
ENCSR601VHO,https://www.encodeproject.org/files/ENCFF345URU/@@download/ENCFF345URU.fastq.gz,,1,H3K27ac,ENCSR138WRC,1
ENCSR601VHO,https://www.encodeproject.org/files/ENCFF459NWR/@@download/ENCFF459NWR.fastq.gz,,1,H3K27ac,ENCSR138WRC,1
ENCSR604JDV,https://www.encodeproject.org/files/ENCFF564UMZ/@@download/ENCFF564UMZ.fastq.gz,,1,H3K27ac,ENCSR079HOU,1
ENCSR604JDV,https://www.encodeproject.org/files/ENCFF757HBP/@@download/ENCFF757HBP.fastq.gz,,1,H3K27ac,ENCSR079HOU,1
ENCSR606WJA,https://www.encodeproject.org/files/ENCFF232ZRU/@@download/ENCFF232ZRU.fastq.gz,,1,H3K27ac,ENCSR603KDJ,1
ENCSR606WJA,https://www.encodeproject.org/files/ENCFF289DQZ/@@download/ENCFF289DQZ.fastq.gz,,1,H3K27ac,ENCSR603KDJ,1
ENCSR606WJA,https://www.encodeproject.org/files/ENCFF364BBZ/@@download/ENCFF364BBZ.fastq.gz,,1,H3K27ac,ENCSR603KDJ,1
ENCSR606WJA,https://www.encodeproject.org/files/ENCFF448KEE/@@download/ENCFF448KEE.fastq.gz,,1,H3K27ac,ENCSR603KDJ,1
ENCSR607IHY,https://www.encodeproject.org/files/ENCFF066DXR/@@download/ENCFF066DXR.fastq.gz,,1,H3K27ac,ENCSR243LHN,1
ENCSR607IHY,https://www.encodeproject.org/files/ENCFF083BWZ/@@download/ENCFF083BWZ.fastq.gz,,1,H3K27ac,ENCSR243LHN,1
ENCSR607IHY,https://www.encodeproject.org/files/ENCFF102YSG/@@download/ENCFF102YSG.fastq.gz,,1,H3K27ac,ENCSR243LHN,1
ENCSR607IHY,https://www.encodeproject.org/files/ENCFF717PZO/@@download/ENCFF717PZO.fastq.gz,,1,H3K27ac,ENCSR243LHN,1
ENCSR607IHY,https://www.encodeproject.org/files/ENCFF407RUP/@@download/ENCFF407RUP.fastq.gz,,1,H3K27ac,ENCSR243LHN,1
ENCSR607IHY,https://www.encodeproject.org/files/ENCFF488HLS/@@download/ENCFF488HLS.fastq.gz,,1,H3K27ac,ENCSR243LHN,1
ENCSR607IHY,https://www.encodeproject.org/files/ENCFF569WFP/@@download/ENCFF569WFP.fastq.gz,,1,H3K27ac,ENCSR243LHN,1
ENCSR607IHY,https://www.encodeproject.org/files/ENCFF583MTN/@@download/ENCFF583MTN.fastq.gz,,1,H3K27ac,ENCSR243LHN,1
ENCSR608XIG,https://www.encodeproject.org/files/ENCFF588EME/@@download/ENCFF588EME.fastq.gz,,1,H3K27ac,ENCSR315NIO,1
ENCSR608XIG,https://www.encodeproject.org/files/ENCFF857MZE/@@download/ENCFF857MZE.fastq.gz,,1,H3K27ac,ENCSR315NIO,1
ENCSR612BWE,https://www.encodeproject.org/files/ENCFF546HNU/@@download/ENCFF546HNU.fastq.gz,,1,H3K27ac,ENCSR503BIB,1
ENCSR614NPG,https://www.encodeproject.org/files/ENCFF019ZWS/@@download/ENCFF019ZWS.fastq.gz,,1,H3K27ac,ENCSR344ERJ,1
ENCSR614NPG,https://www.encodeproject.org/files/ENCFF416COP/@@download/ENCFF416COP.fastq.gz,,2,H3K27ac,ENCSR344ERJ,2
ENCSR614NPG,https://www.encodeproject.org/files/ENCFF419LDG/@@download/ENCFF419LDG.fastq.gz,,3,H3K27ac,ENCSR344ERJ,3
ENCSR615HXA,https://www.encodeproject.org/files/ENCFF083WFY/@@download/ENCFF083WFY.fastq.gz,,1,H3K27ac,ENCSR585UEE,1
ENCSR615HXA,https://www.encodeproject.org/files/ENCFF720QKJ/@@download/ENCFF720QKJ.fastq.gz,,1,H3K27ac,ENCSR585UEE,1
ENCSR619POC,https://www.encodeproject.org/files/ENCFF384JAY/@@download/ENCFF384JAY.fastq.gz,,1,H3K27ac,ENCSR363KHN,1
